sent_id, lp, mean_lp, pen_lp, div_lp, sub_lp, slor, pen_slor
269, -40.215396881103516, -5.0269246101379395, -21.66499920945471, -1, -1, -1, -1
270, -48.24334502220154, -3.2162230014801025, -18.413418181017185, -1, -1, -1, -1
271, -91.48580741882324, -4.815042495727539, -30.1790616531457, -1, -1, -1, -1
272, -55.60946846008301, -4.634122371673584, -24.171889883269696, -1, -1, -1, -1
273, -103.76858711242676, -4.716753959655762, -31.15271432058526, -1, -1, -1, -1
274, -83.21759176254272, -3.7826178073883057, -24.98303132735942, -1, -1, -1, -1
275, -25.2036075592041, -3.1504509449005127, -13.577788115828247, -1, -1, -1, -1
276, -54.81321597099304, -3.22430682182312, -19.385104171481775, -1, -1, -1, -1
277, -34.58933115005493, -2.305955410003662, -13.201982963132869, -1, -1, -1, -1
278, -39.6791877746582, -2.4799492359161377, -14.564927868630274, -1, -1, -1, -1
279, -97.4322202205658, -2.952491521835327, -22.25341781842757, -1, -1, -1, -1
280, -67.55866360664368, -3.5557191371917725, -22.286047767552787, -1, -1, -1, -1
281, -34.3677978515625, -4.2959747314453125, -18.514757307658567, -1, -1, -1, -1
282, -101.18232297897339, -4.399231433868408, -29.505244721633627, -1, -1, -1, -1
283, -25.245716333389282, -3.6065309047698975, -14.499856411443023, -1, -1, -1, -1
284, -37.43622946739197, -2.8797099590301514, -15.545156436692103, -1, -1, -1, -1
285, -50.7013783454895, -4.609216213226318, -23.133683002674115, -1, -1, -1, -1
286, -22.803210496902466, -3.257601499557495, -13.097005193221491, -1, -1, -1, -1
287, -34.15093183517456, -6.830186367034912, -22.69465361472354, -1, -1, -1, -1
288, -27.419577836990356, -2.4926888942718506, -12.510820069342625, -1, -1, -1, -1
289, -43.776469230651855, -3.1268906593322754, -17.40839973092119, -1, -1, -1, -1
290, -31.243494987487793, -3.471499443054199, -15.862739093510818, -1, -1, -1, -1
291, -50.201730728149414, -5.020173072814941, -24.119410162294674, -1, -1, -1, -1
292, -48.81900405883789, -3.051187753677368, -17.91985452861169, -1, -1, -1, -1
293, -44.524824142456055, -3.180344581604004, -17.70599480138347, -1, -1, -1, -1
294, -74.82873916625977, -3.1178641319274902, -21.216367507410215, -1, -1, -1, -1
295, -24.311452865600586, -3.0389316082000732, -13.097162976437577, -1, -1, -1, -1
296, -46.929194927215576, -6.7041707038879395, -26.953744507113868, -1, -1, -1, -1
297, -43.818461894989014, -2.9212307929992676, -16.72453812127018, -1, -1, -1, -1
298, -117.56461429595947, -4.053952217102051, -29.350431470386873, -1, -1, -1, -1
299, -33.547770500183105, -4.792538642883301, -19.268134393689195, -1, -1, -1, -1
300, -56.91612720489502, -5.174193382263184, -25.969306702586955, -1, -1, -1, -1
301, -27.66639518737793, -3.458299398422241, -14.904550902111028, -1, -1, -1, -1
302, -27.398759603500366, -3.9141085147857666, -15.736455042750043, -1, -1, -1, -1
303, -36.7654173374176, -3.342310667037964, -16.77507669218034, -1, -1, -1, -1
304, -26.02193570137024, -3.717419385910034, -14.945677367001306, -1, -1, -1, -1
305, -25.74492835998535, -3.677846908569336, -14.786578428315844, -1, -1, -1, -1
306, -16.447656631469727, -2.055957078933716, -8.860747264827097, -1, -1, -1, -1
307, -23.641717672348022, -3.3773882389068604, -13.578601099765253, -1, -1, -1, -1
308, -45.119239807128906, -3.4707107543945312, -18.735477666557514, -1, -1, -1, -1
309, -56.61047387123108, -2.9794986248016357, -18.674492026422907, -1, -1, -1, -1
310, -39.537193298339844, -2.4710745811462402, -14.512806355532124, -1, -1, -1, -1
311, -36.05892610549927, -5.151275157928467, -20.710414550173326, -1, -1, -1, -1
312, -80.32912874221802, -3.6513240337371826, -24.115876191092035, -1, -1, -1, -1
313, -41.03326892852783, -3.4194390773773193, -17.83602119489646, -1, -1, -1, -1
314, -42.110721588134766, -2.631920099258423, -15.457464147461065, -1, -1, -1, -1
315, -64.38349914550781, -4.023968696594238, -23.633069968817374, -1, -1, -1, -1
316, -65.0703775882721, -2.2438061237335205, -16.245055279549508, -1, -1, -1, -1
317, -35.3859977722168, -4.4232497215271, -19.063286035132283, -1, -1, -1, -1
318, -71.97226428985596, -4.2336626052856445, -25.453530065716357, -1, -1, -1, -1
319, -31.21756362915039, -3.902195453643799, -16.817650546784478, -1, -1, -1, -1
320, -49.88951325416565, -3.32596755027771, -19.041724199961592, -1, -1, -1, -1
321, -101.64100456237793, -3.630035877227783, -25.988355391654427, -1, -1, -1, -1
322, -28.901158809661865, -4.128736972808838, -16.599356791083327, -1, -1, -1, -1
323, -54.50822639465332, -4.542352199554443, -23.69321057419667, -1, -1, -1, -1
324, -45.89532470703125, -4.17230224609375, -20.940809258526038, -1, -1, -1, -1
325, -75.17806005477905, -4.422238826751709, -26.587283737247255, -1, -1, -1, -1
326, -19.58821177482605, -1.958821177482605, -9.411151912298537, -1, -1, -1, -1
327, -112.50946712493896, -4.327287197113037, -30.242710557123438, -1, -1, -1, -1
328, -23.693119525909424, -3.9488532543182373, -14.589120034160217, -1, -1, -1, -1
329, -30.297977924346924, -3.0297977924346924, -14.55665663406524, -1, -1, -1, -1
330, -50.08710861206055, -5.008710861206055, -24.064339992571078, -1, -1, -1, -1
331, -33.12342953681946, -3.6803810596466064, -16.81720693652478, -1, -1, -1, -1
332, -33.36092710494995, -4.7658467292785645, -19.160821043316002, -1, -1, -1, -1
333, -61.99026393890381, -4.427875995635986, -24.651400924726367, -1, -1, -1, -1
334, -65.63723087310791, -4.375815391540527, -25.05227984822173, -1, -1, -1, -1
